CLV,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Response,Gender,Total Claim Amount,Coverage,Education,Location Code,Marital Status,Policy Type,Label,State,EmploymentStatus,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
7842.865664,94263,98,33,78,0,3,0,1,112.420211,1,1,0,1,1,1,Arizona,Employed,Personal L1,Offer2,Branch,Four-Door Car,Medsize
7942.448548,12181,108,10,19,0,4,0,0,591.511506,2,0,1,0,1,1,Washington,Disabled,Personal L1,Offer2,Web,Four-Door Car,Medsize
17002.02246,97268,85,23,88,0,2,0,1,35.278648,1,1,0,1,1,1,California,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2602.212965,28995,67,28,42,0,1,0,0,321.6,0,1,1,1,1,1,California,Disabled,Personal L3,Offer2,Branch,Four-Door Car,Medsize
4112.841668,25030,113,16,97,4,1,0,0,542.4,0,0,1,1,1,2,Oregon,Disabled,Personal L3,Offer2,Branch,Sports Car,Medsize
5213.068893,12613,70,6,81,0,3,0,0,336,0,1,1,0,1,1,Oregon,Disabled,Personal L3,Offer1,Call Center,Four-Door Car,Small
2292.791874,0,64,18,30,0,1,0,0,460.8,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer1,Branch,Two-Door Car,Medsize
3933.813993,25927,103,6,20,0,1,1,1,674.973614,0,0,1,0,1,2,California,Employed,Personal L3,Offer2,Web,SUV,Medsize
9234.277026,0,134,29,43,0,6,0,0,643.2,1,1,1,0,0,2,Arizona,Unemployed,Corporate L3,Offer1,Branch,SUV,Medsize
4650.063763,28215,65,15,26,0,3,1,1,468,0,1,1,0,1,2,Oregon,Retired,Personal L3,Offer1,Agent,Two-Door Car,Medsize
3954.344534,18375,103,8,50,0,1,1,1,535.080276,0,1,1,1,1,2,Nevada,Disabled,Personal L2,Offer1,Branch,Sports Car,Large
6953.952351,43221,87,33,51,0,7,0,0,398.735257,1,0,2,1,2,1,California,Employed,Special L2,Offer1,Branch,Four-Door Car,Large
2876.775085,0,84,4,29,0,1,0,1,849.011958,1,1,1,0,1,1,California,Unemployed,Personal L1,Offer3,Branch,Four-Door Car,Medsize
6265.343299,0,84,18,25,1,4,1,0,481.025786,1,2,1,1,1,1,Washington,Unemployed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
3145.456489,52082,79,2,47,0,1,0,1,379.2,1,0,1,1,1,1,Oregon,Employed,Personal L3,Offer4,Branch,Four-Door Car,Small
2688.878609,50719,68,10,28,0,1,0,1,394.248334,0,0,1,0,1,1,California,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
4749.127521,0,123,33,35,0,1,0,0,590.4,1,1,1,1,1,2,Washington,Unemployed,Personal L2,Offer3,Call Center,SUV,Medsize
8364.502793,0,110,7,40,0,5,0,0,528,0,0,1,1,0,0,California,Unemployed,Corporate L2,Offer1,Branch,SUV,Small
3450.328786,39248,87,27,22,0,1,0,1,386.765125,1,0,2,1,1,1,California,Employed,Personal L1,Offer4,Agent,Four-Door Car,Medsize
2935.838245,0,82,11,35,0,1,0,0,590.4,1,1,1,0,1,1,Oregon,Unemployed,Personal L3,Offer1,Web,Four-Door Car,Medsize
2772.502139,68463,70,19,67,1,1,0,1,336,0,0,1,1,1,1,Washington,Employed,Personal L1,Offer2,Call Center,Four-Door Car,Medsize
3963.40327,38096,99,3,28,0,1,0,1,475.2,1,0,1,0,1,2,California,Employed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
8062.546117,42124,101,3,78,0,6,0,1,484.8,0,1,1,1,1,2,Washington,Employed,Personal L2,Offer4,Branch,SUV,Medsize
7805.31287,21073,106,25,54,1,3,1,0,508.8,0,1,1,0,1,2,California,Retired,Personal L2,Offer1,Agent,SUV,Small
4855.773614,24149,61,15,10,0,3,0,0,292.8,0,1,1,1,1,1,Oregon,Employed,Personal L1,Offer1,Agent,Four-Door Car,Small
2886.451602,10312,78,10,63,0,1,1,0,486.278557,1,0,1,1,1,1,Washington,Retired,Personal L3,Offer2,Agent,Four-Door Car,Large
2724.430809,0,77,15,31,0,1,0,1,404.82483,1,1,1,0,1,2,Arizona,Unemployed,Personal L1,Offer1,Branch,Two-Door Car,Medsize
9976.24549,74115,63,24,24,0,2,0,1,275.349481,0,1,2,1,1,1,California,Employed,Personal L2,Offer2,Branch,Four-Door Car,Medsize
3755.260251,34624,95,28,66,0,1,0,1,270.370335,1,0,2,1,1,1,California,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
9642.214529,36108,128,5,35,2,9,0,0,614.4,1,1,1,0,1,2,Arizona,Employed,Personal L2,Offer3,Agent,SUV,Large
4573.998134,0,127,22,53,0,1,0,0,914.4,1,0,1,0,2,2,Nevada,Unemployed,Special L2,Offer1,Agent,Sports Car,Small
4017.055485,0,118,23,54,0,1,0,1,959.849922,2,0,1,0,0,2,Nevada,Unemployed,Corporate L3,Offer1,Agent,Two-Door Car,Medsize
12052.88693,43184,102,6,81,0,2,0,0,376.836888,0,0,2,0,1,2,Nevada,Employed,Personal L3,Offer1,Web,SUV,Small
2525.419695,0,67,9,37,0,1,0,0,146.301396,0,2,0,1,0,0,California,Unemployed,Corporate L3,Offer4,Agent,Four-Door Car,Large
8207.777598,35349,102,7,2,0,4,0,1,489.6,2,1,1,1,1,1,Arizona,Employed,Personal L3,Offer1,Web,Four-Door Car,Medsize
4569.8758,0,124,32,75,0,1,0,0,250.723005,1,1,0,1,1,2,California,Unemployed,Personal L1,Offer2,Call Center,SUV,Large
16979.79757,35095,73,25,56,0,2,1,1,525.6,0,1,1,0,1,2,California,Employed,Personal L1,Offer2,Call Center,Two-Door Car,Small
18061.91837,13164,70,0,45,0,2,0,0,75.393383,0,0,0,0,1,2,Arizona,Medical Leave,Personal L3,Offer1,Agent,Two-Door Car,Medsize
5191.047011,0,141,7,32,0,1,0,1,676.8,2,0,1,1,0,0,Nevada,Unemployed,Corporate L2,Offer4,Web,SUV,Medsize
6271.315156,94880,79,18,73,3,3,0,0,347.595108,1,1,2,0,2,1,Oregon,Employed,Special L2,Offer1,Agent,Four-Door Car,Medsize
4619.449922,95301,114,34,43,0,1,0,1,547.2,0,1,1,1,1,2,Nevada,Employed,Personal L1,Offer3,Call Center,SUV,Large
8571.480718,56202,107,19,33,0,8,0,0,513.511091,2,1,2,1,1,2,Nevada,Employed,Personal L1,Offer2,Agent,Two-Door Car,Medsize
3245.479985,35592,82,34,38,0,1,0,0,496.805418,1,1,1,1,1,2,Oregon,Employed,Personal L3,Offer4,Call Center,Two-Door Car,Small
12489.21197,0,113,4,13,0,2,0,1,542.4,2,0,1,1,1,1,California,Unemployed,Personal L3,Offer3,Call Center,Four-Door Car,Medsize
3799.746262,0,102,1,99,0,1,0,0,489.6,2,1,1,1,1,1,Arizona,Unemployed,Personal L3,Offer1,Branch,Four-Door Car,Large
10004.74874,0,89,6,55,0,2,0,0,640.8,1,0,1,0,0,2,California,Unemployed,Corporate L3,Offer2,Branch,Two-Door Car,Medsize
5577.669457,11097,73,26,50,0,4,0,1,350.4,0,2,1,1,0,2,Washington,Disabled,Corporate L3,Offer3,Web,Two-Door Car,Small
16705.10312,74900,208,31,63,0,6,0,1,998.4,1,1,1,1,1,2,Arizona,Employed,Personal L1,Offer3,Call Center,Luxury SUV,Medsize
31864.8589,23576,89,8,72,0,2,0,1,383.508096,1,2,2,1,1,1,California,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
3708.811428,23393,95,26,37,0,1,0,0,456,1,0,1,1,0,0,Nevada,Disabled,Corporate L1,Offer2,Branch,Four-Door Car,Medsize
7203.133626,0,95,3,29,0,9,0,0,149.843223,1,2,0,1,1,2,Oregon,Unemployed,Personal L2,Offer1,Agent,Two-Door Car,Medsize
2649.658715,0,73,3,93,0,1,0,0,350.4,0,0,1,0,1,2,Arizona,Unemployed,Personal L3,Offer2,Web,Two-Door Car,Medsize
6991.614179,66346,87,15,7,1,4,0,0,78.179743,1,2,0,1,1,1,California,Employed,Personal L1,Offer4,Agent,Four-Door Car,Large
3380.712383,58109,86,9,6,0,1,0,1,412.8,1,1,1,0,0,2,Oregon,Employed,Corporate L3,Offer2,Branch,Two-Door Car,Medsize
20096.89337,92766,71,17,15,0,2,1,0,379.029102,0,0,1,1,1,2,Arizona,Employed,Personal L2,Offer2,Agent,Two-Door Car,Large
24706.92011,26307,73,26,1,0,2,0,1,313.192439,0,0,2,1,1,1,California,Medical Leave,Personal L2,Offer4,Call Center,Four-Door Car,Medsize
7416.466665,0,69,6,52,0,2,0,1,238.057939,0,1,2,1,1,1,Oregon,Unemployed,Personal L1,Offer3,Call Center,Four-Door Car,Medsize
5605.380417,21171,72,2,40,0,3,0,0,345.6,0,0,1,0,0,0,California,Employed,Corporate L3,Offer4,Call Center,Four-Door Car,Large
13749.37083,82753,114,3,42,0,2,0,0,264.666921,2,1,0,1,1,1,California,Employed,Personal L1,Offer1,Web,Four-Door Car,Medsize
2203.588481,0,64,8,12,0,1,0,0,757.206098,0,1,1,0,1,1,Oregon,Unemployed,Personal L3,Offer2,Agent,Four-Door Car,Small
3369.71211,39754,85,2,35,0,1,0,1,62.282034,1,1,0,1,1,1,California,Employed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
7296.493236,0,67,29,88,0,2,0,0,321.6,0,1,1,0,1,2,Arizona,Unemployed,Personal L1,Offer1,Web,Two-Door Car,Medsize
7840.646748,0,76,17,34,1,2,0,0,364.8,1,1,1,0,1,1,Arizona,Unemployed,Personal L2,Offer2,Agent,Four-Door Car,Large
14837.50253,0,70,18,46,0,2,0,1,712.619939,0,0,1,0,0,0,Nevada,Unemployed,Corporate L1,Offer1,Agent,Four-Door Car,Medsize
7441.004843,91915,186,0,91,0,1,0,0,93.56694,0,1,0,0,1,1,Arizona,Employed,Personal L3,Offer1,Call Center,Luxury Car,Medsize
11981.98481,21514,62,0,59,0,2,1,0,257.248789,0,2,2,1,2,2,Nevada,Retired,Special L3,Offer1,Agent,Two-Door Car,Medsize
4163.04081,43276,104,16,11,0,1,0,0,499.2,0,1,1,1,1,2,California,Employed,Personal L3,Offer2,Call Center,SUV,Large
8054.982035,75531,102,2,13,0,4,0,0,489.6,2,0,1,0,1,1,California,Employed,Personal L3,Offer1,Web,Four-Door Car,Medsize
22658.53652,23665,67,19,50,0,2,1,1,404.817249,0,1,1,1,1,1,California,Retired,Personal L3,Offer1,Branch,Four-Door Car,Medsize
4048.722426,0,118,9,26,0,1,0,0,566.4,2,1,1,0,1,1,Arizona,Unemployed,Personal L2,Offer1,Web,Four-Door Car,Small
10288.92495,96337,127,19,12,0,3,0,0,609.6,1,1,1,1,1,2,California,Employed,Personal L2,Offer3,Branch,SUV,Medsize
21920.81339,60180,183,14,70,0,2,0,1,988.533256,0,0,1,1,0,0,California,Employed,Corporate L3,Offer4,Branch,Luxury Car,Medsize
16468.22079,0,63,4,52,0,2,1,0,685.12694,0,0,1,0,1,1,Oregon,Unemployed,Personal L1,Offer2,Agent,Four-Door Car,Medsize
5167.357134,30376,66,26,16,0,6,0,1,316.8,0,2,1,0,1,1,Washington,Employed,Personal L1,Offer1,Web,Four-Door Car,Small
5757.442258,88997,72,9,71,0,3,1,1,174.041566,0,2,0,0,0,0,California,Employed,Corporate L2,Offer2,Branch,Four-Door Car,Small
2487.777024,69236,63,31,83,1,1,0,1,110.868874,0,1,0,1,1,1,Oregon,Employed,Personal L2,Offer3,Branch,Four-Door Car,Medsize
14594.45235,27627,63,10,43,0,2,0,0,453.6,0,1,1,1,2,2,Oregon,Disabled,Special L2,Offer3,Call Center,Two-Door Car,Small
5320.343098,77524,68,12,95,3,6,0,1,64.799325,0,1,0,1,0,0,Nevada,Employed,Corporate L2,Offer3,Call Center,Four-Door Car,Small
2442.200921,75449,61,3,31,0,1,0,0,130.775164,0,0,0,0,0,2,Oregon,Employed,Corporate L3,Offer3,Agent,Two-Door Car,Medsize
5142.389806,35666,131,12,76,0,1,0,0,312.110029,1,1,0,0,1,2,Oregon,Employed,Personal L2,Offer2,Call Center,SUV,Small
2511.944048,17658,65,10,44,0,1,0,1,312,0,1,1,1,1,1,Nevada,Medical Leave,Personal L3,Offer3,Web,Four-Door Car,Large
2629.315549,0,71,0,44,0,1,0,1,340.8,0,0,1,1,0,0,Oregon,Unemployed,Corporate L1,Offer2,Branch,Four-Door Car,Large
2449.128459,20567,72,24,76,4,1,0,1,345.6,0,1,1,1,1,1,Nevada,Medical Leave,Personal L2,Offer4,Agent,Four-Door Car,Large
4061.997378,30061,104,4,22,0,1,0,0,499.2,0,1,1,0,2,2,California,Employed,Special L2,Offer1,Web,Sports Car,Large
5252.511788,0,74,32,62,0,3,0,1,532.8,0,0,1,0,0,0,Nevada,Unemployed,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
4372.194536,20354,116,23,0,0,1,0,1,556.8,0,1,1,1,1,2,Oregon,Medical Leave,Personal L1,Offer3,Agent,SUV,Medsize
15320.21872,36637,192,28,52,0,3,0,1,921.6,0,1,1,1,0,0,Oregon,Employed,Corporate L2,Offer4,Branch,Luxury Car,Medsize
9657.579498,0,131,34,61,0,9,1,1,628.8,1,0,1,1,1,2,California,Unemployed,Personal L2,Offer1,Agent,SUV,Medsize
2472.469209,63860,62,26,81,0,1,1,0,208.598246,0,1,2,1,1,1,Oregon,Employed,Personal L1,Offer2,Agent,Four-Door Car,Medsize
6191.402312,0,199,4,29,3,1,0,1,955.2,0,1,1,1,1,1,California,Unemployed,Personal L3,Offer2,Web,Luxury Car,Medsize
13583.6249,58544,114,19,48,0,2,0,1,769.788818,2,0,1,1,1,1,Arizona,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
27528.31132,54586,76,1,91,0,2,0,0,122.590766,1,0,0,1,1,2,Oregon,Employed,Personal L2,Offer3,Branch,Two-Door Car,Large
2952.581331,57248,74,31,17,0,1,0,0,355.2,0,0,1,1,1,1,California,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Small
4949.389491,0,134,15,3,0,1,0,0,964.8,1,1,1,0,0,0,California,Unemployed,Corporate L1,Offer2,Branch,Sports Car,Small
8209.924674,66037,69,2,83,0,2,0,1,69.004181,0,1,0,1,1,1,California,Employed,Personal L3,Offer4,Branch,Four-Door Car,Medsize
4170.687348,29462,107,28,23,1,1,1,0,513.6,0,2,1,0,0,0,Nevada,Employed,Corporate L2,Offer2,Branch,SUV,Large
20600.23958,64541,86,16,43,0,2,0,1,256.279637,1,1,2,1,1,1,California,Employed,Personal L3,Offer3,Agent,Four-Door Car,Small
2858.087414,27382,71,33,35,0,1,0,0,134.104322,0,2,0,1,1,1,California,Employed,Personal L2,Offer2,Web,Four-Door Car,Medsize
6282.082435,32311,79,10,23,0,3,0,0,207.289724,1,1,2,1,0,0,California,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Large
2776.842204,23830,76,24,22,1,1,0,1,364.8,1,1,1,1,0,2,California,Medical Leave,Corporate L3,Offer4,Web,Two-Door Car,Medsize
14194.15441,88178,70,32,78,0,2,0,0,336,0,0,1,1,1,2,Arizona,Employed,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
9726.551005,72236,80,2,29,0,2,0,0,518.064733,1,2,1,1,1,1,Oregon,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
8099.466122,0,112,19,42,0,6,0,0,438.812143,0,1,2,0,1,2,California,Unemployed,Personal L3,Offer1,Branch,SUV,Medsize
5020.473987,67890,63,23,26,0,3,0,1,174.08854,0,1,2,1,1,1,Oregon,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
4834.710493,38713,66,31,69,4,6,1,0,316.8,0,1,1,0,1,1,Arizona,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
17625.53763,77803,63,30,18,0,2,0,0,217.554695,0,1,2,1,1,1,Oregon,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
11009.13049,51643,283,16,43,0,1,1,0,1358.4,2,1,1,0,1,1,California,Employed,Personal L3,Offer2,Agent,Luxury Car,Medsize
4502.207001,46402,113,7,2,0,1,0,0,476.385575,2,1,2,1,1,1,Oregon,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
10570.7888,92044,132,7,77,0,3,0,1,617.288574,1,1,2,1,1,2,Washington,Employed,Personal L1,Offer4,Web,SUV,Medsize
10614.64457,16040,96,29,93,0,2,0,1,611.476898,1,1,1,0,1,2,Arizona,Medical Leave,Personal L3,Offer1,Branch,Two-Door Car,Medsize
11436.42994,0,135,12,84,4,2,0,1,980.52817,1,1,1,0,1,2,Oregon,Unemployed,Personal L2,Offer2,Branch,SUV,Small
4458.113369,17622,65,1,36,1,3,1,1,312,0,1,1,0,1,1,Washington,Retired,Personal L2,Offer1,Agent,Four-Door Car,Medsize
5558.31428,0,188,5,61,4,1,0,0,2156.011022,2,1,1,0,1,2,Arizona,Unemployed,Personal L2,Offer3,Agent,SUV,Medsize
5169.49937,12430,73,22,13,0,4,1,1,350.4,0,0,1,0,1,1,Oregon,Medical Leave,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
7840.165778,58414,210,7,24,2,1,1,1,1008,1,1,1,0,1,2,California,Employed,Personal L3,Offer2,Agent,Luxury SUV,Small
24108.30057,17257,70,1,88,0,2,0,0,551.132139,0,1,1,0,1,1,Nevada,Disabled,Personal L2,Offer1,Call Center,Four-Door Car,Small
5638.046345,70492,70,29,82,0,7,0,0,328.362698,0,1,2,0,1,2,Oregon,Employed,Personal L2,Offer3,Web,Two-Door Car,Medsize
7680.147853,68229,96,11,41,0,5,0,1,460.8,1,1,1,1,0,0,California,Employed,Corporate L2,Offer4,Branch,Four-Door Car,Medsize
8409.067687,33397,106,31,15,0,5,0,0,508.8,0,0,1,1,1,2,Oregon,Employed,Personal L3,Offer4,Call Center,SUV,Medsize
12341.83389,72503,106,29,99,0,2,0,1,295.821353,0,1,2,0,1,2,California,Employed,Personal L2,Offer3,Agent,SUV,Large
2611.128028,90349,64,31,77,0,1,0,0,435.7186,0,2,1,0,1,1,California,Employed,Personal L3,Offer4,Branch,Four-Door Car,Medsize
6081.481291,0,87,24,23,0,7,0,1,626.4,1,0,1,0,0,0,California,Unemployed,Corporate L2,Offer2,Agent,Four-Door Car,Large
4416.345862,25480,117,26,49,3,1,0,1,486.545439,0,1,2,1,1,2,California,Employed,Personal L1,Offer4,Web,SUV,Small
10932.21496,72462,68,8,70,0,2,0,0,272.737308,0,1,2,1,1,2,Oregon,Employed,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
5427.174517,27677,72,10,82,1,3,0,0,345.6,0,1,1,1,1,1,Oregon,Medical Leave,Personal L3,Offer2,Agent,Four-Door Car,Medsize
6190.316839,25743,79,13,63,0,8,0,1,596.2476,1,0,1,1,1,2,California,Medical Leave,Personal L3,Offer4,Branch,Two-Door Car,Large
4523.752381,74935,112,15,62,0,1,0,1,192.859737,0,0,0,1,0,2,Oregon,Employed,Corporate L3,Offer2,Branch,SUV,Medsize
2482.38724,0,71,13,50,0,1,0,1,511.2,0,1,1,0,1,1,California,Unemployed,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
6903.946532,15921,92,9,12,1,4,0,0,571.549745,1,0,1,1,0,0,Oregon,Medical Leave,Corporate L2,Offer1,Call Center,Four-Door Car,Small
21740.02913,30095,136,0,94,0,2,0,0,652.8,1,0,1,1,1,2,Arizona,Employed,Personal L3,Offer1,Web,SUV,Medsize
37939.48817,20587,106,14,21,0,2,0,0,363.77598,0,0,2,1,1,2,Oregon,Employed,Personal L3,Offer3,Agent,SUV,Small
31215.68581,0,117,9,12,0,2,0,1,1227.822079,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer2,Web,Sports Car,Medsize
8482.456771,29628,106,29,45,0,9,0,0,763.2,2,0,1,1,0,2,Washington,Employed,Corporate L2,Offer1,Agent,Two-Door Car,Medsize
8490.284985,28677,78,3,30,0,2,0,1,131.515739,1,1,0,0,1,1,California,Disabled,Personal L3,Offer3,Agent,Four-Door Car,Medsize
8886.610685,87094,113,20,17,1,5,0,1,64.894362,2,0,0,0,1,1,California,Employed,Personal L2,Offer3,Agent,Four-Door Car,Medsize
4670.953723,0,64,25,89,0,4,0,0,181.810486,0,1,2,0,0,0,California,Unemployed,Corporate L2,Offer2,Call Center,Four-Door Car,Medsize
10209.9339,43736,128,0,88,0,3,0,1,614.4,1,0,1,1,1,2,Oregon,Employed,Personal L1,Offer1,Branch,SUV,Medsize
4118.588554,69379,103,14,79,0,1,1,0,494.4,2,1,1,0,0,2,Oregon,Employed,Corporate L3,Offer1,Branch,Two-Door Car,Medsize
7409.586372,80415,62,24,15,0,2,0,0,281.372658,0,0,2,0,0,2,California,Employed,Corporate L2,Offer1,Agent,Two-Door Car,Medsize
3803.79853,26050,97,4,51,0,1,0,1,465.6,1,0,1,1,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Small
12157.32992,57449,103,6,28,0,2,1,1,494.4,2,0,1,0,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
28119.28723,68211,99,9,21,0,2,0,0,475.2,1,1,1,1,0,0,Washington,Employed,Corporate L1,Offer2,Branch,Four-Door Car,Small
8219.358756,28445,103,18,72,0,6,0,0,427.762841,2,1,2,1,2,2,Arizona,Employed,Special L3,Offer1,Agent,Two-Door Car,Medsize
4803.24007,37313,62,34,39,0,6,0,0,246.57631,0,1,2,0,1,1,Nevada,Employed,Personal L2,Offer3,Branch,Four-Door Car,Medsize
10865.86075,0,110,27,48,1,2,0,1,1066.913401,2,0,1,0,0,0,California,Unemployed,Corporate L1,Offer1,Agent,Four-Door Car,Large
3425.73115,29194,89,28,31,0,1,0,0,424.466821,1,1,2,0,1,1,California,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
8609.158215,79090,107,2,74,0,3,1,0,289.040734,0,1,2,1,1,2,Arizona,Employed,Personal L3,Offer2,Branch,SUV,Medsize
4605.036646,22571,63,29,51,0,9,1,0,302.4,0,1,1,0,1,1,Washington,Medical Leave,Personal L3,Offer2,Web,Four-Door Car,Large
18634.72656,0,139,16,33,0,2,0,1,1066.63167,1,1,1,0,0,2,Oregon,Unemployed,Corporate L3,Offer1,Call Center,SUV,Medsize
3465.52691,48744,86,3,59,0,1,0,0,412.8,1,2,1,0,1,2,Arizona,Employed,Personal L3,Offer1,Agent,Two-Door Car,Small
2478.180205,0,71,24,32,0,1,0,1,511.2,0,1,1,0,0,0,Arizona,Unemployed,Corporate L3,Offer2,Web,Four-Door Car,Large
5792.439588,29530,74,31,79,0,4,0,1,222.478994,0,1,2,1,1,2,California,Employed,Personal L2,Offer2,Web,Two-Door Car,Medsize
5548.031892,67798,69,1,78,0,9,1,1,331.2,0,1,1,0,1,1,Nevada,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
3443.301126,16208,93,22,20,0,1,0,1,446.4,1,1,1,1,1,2,California,Medical Leave,Personal L3,Offer2,Call Center,Two-Door Car,Large
4529.072491,94757,112,0,25,0,1,0,0,5.453269,2,1,0,1,1,1,Oregon,Employed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
5597.12496,37995,139,16,50,0,1,1,0,667.2,1,0,1,1,0,2,Washington,Employed,Corporate L3,Offer1,Branch,SUV,Medsize
2616.613903,72302,66,6,27,0,1,1,1,316.8,0,1,1,0,1,2,Oregon,Employed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
10506.88413,37934,137,2,58,1,8,0,1,385.440163,1,1,2,0,1,2,Oregon,Employed,Personal L3,Offer1,Call Center,Sports Car,Medsize
10758.65568,19382,94,31,18,0,2,0,1,676.8,1,0,1,1,1,1,Washington,Retired,Personal L3,Offer4,Agent,Four-Door Car,Medsize
5498.661301,33191,70,9,80,0,9,0,1,443.53718,0,1,1,1,1,1,Arizona,Employed,Personal L1,Offer3,Branch,Four-Door Car,Medsize
2791.880258,72389,70,3,76,0,1,0,1,206.158416,0,1,2,1,1,1,Arizona,Employed,Personal L1,Offer2,Branch,Four-Door Car,Medsize
5176.157299,91475,64,28,35,0,3,0,0,73.295606,0,2,0,0,1,1,Arizona,Employed,Personal L1,Offer1,Agent,Four-Door Car,Medsize
8166.878898,0,111,2,29,0,3,0,1,799.2,2,1,1,0,1,1,California,Unemployed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
4267.076892,43682,107,12,73,0,1,0,0,148.003496,0,1,0,1,0,2,Oregon,Employed,Corporate L3,Offer3,Branch,SUV,Medsize
5217.513287,39854,66,6,4,0,7,1,0,261.930545,0,1,2,0,0,2,California,Employed,Corporate L3,Offer2,Web,Two-Door Car,Medsize
7807.216137,52162,99,1,63,0,4,0,1,251.152889,1,2,2,0,1,2,Oregon,Employed,Personal L2,Offer1,Agent,Two-Door Car,Large
5058.927182,0,134,32,27,0,1,0,0,643.2,1,0,1,1,2,2,Arizona,Unemployed,Special L2,Offer1,Branch,SUV,Small
7772.579276,74755,195,10,10,0,1,0,1,1404,0,1,1,0,1,1,Arizona,Employed,Personal L3,Offer1,Web,Luxury Car,Medsize
11533.96706,85339,95,6,43,0,2,0,1,392.7457,1,1,2,1,1,1,California,Employed,Personal L1,Offer3,Agent,Four-Door Car,Small
5073.282126,57709,125,10,26,0,1,1,1,600,1,2,1,1,1,2,Oregon,Employed,Personal L3,Offer2,Branch,SUV,Medsize
4636.54647,26802,66,7,43,1,5,1,1,316.8,0,1,1,1,1,2,California,Retired,Personal L3,Offer2,Agent,Two-Door Car,Medsize
5296.838482,0,73,33,44,0,3,0,1,152.080908,0,2,0,0,1,1,Oregon,Unemployed,Personal L3,Offer1,Branch,Four-Door Car,Large
6273.911874,18577,86,21,76,0,6,1,0,412.8,1,1,1,0,1,1,Oregon,Retired,Personal L3,Offer1,Branch,Four-Door Car,Medsize
8002.308333,0,107,3,65,0,3,1,0,513.6,0,1,1,1,1,2,Arizona,Unemployed,Personal L2,Offer1,Agent,SUV,Medsize
15563.36944,0,253,15,40,5,7,0,0,1214.4,2,1,1,1,1,0,Nevada,Unemployed,Personal L1,Offer3,Web,Luxury Car,Medsize
4723.821588,21546,119,20,66,1,1,0,0,625.395925,2,1,1,1,0,2,Washington,Employed,Corporate L2,Offer3,Agent,Two-Door Car,Medsize
8436.350708,49182,70,6,86,0,2,0,0,165.410515,0,1,0,1,1,2,Arizona,Employed,Personal L3,Offer1,Web,Two-Door Car,Medsize
7153.208425,32238,91,15,80,0,4,0,0,439.781453,1,1,1,0,1,1,California,Employed,Personal L3,Offer3,Branch,Four-Door Car,Medsize
6990.691643,0,68,24,2,0,2,0,0,326.4,0,1,1,0,1,1,California,Unemployed,Personal L1,Offer2,Web,Four-Door Car,Large
6375.079233,98118,83,28,68,3,3,0,1,398.4,1,0,1,0,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Small
27990.35769,22971,101,24,8,0,2,0,1,562.021558,0,0,1,1,1,2,Arizona,Employed,Personal L3,Offer2,Web,SUV,Medsize
4971.727892,49161,63,16,41,2,3,0,1,171.746945,0,2,2,1,1,2,California,Employed,Personal L2,Offer3,Branch,Two-Door Car,Medsize
7611.949286,90252,95,1,77,0,7,0,1,122.924197,1,1,0,1,0,0,Nevada,Employed,Corporate L2,Offer2,Web,Four-Door Car,Medsize
2422.194555,25036,61,11,30,1,1,0,0,292.8,0,2,1,1,0,0,Arizona,Employed,Corporate L3,Offer2,Agent,Four-Door Car,Large
4647.423581,28314,121,21,37,0,1,0,1,580.8,1,1,1,0,1,2,California,Employed,Personal L3,Offer1,Agent,SUV,Medsize
7765.228166,56337,97,26,25,0,3,0,0,465.6,1,1,1,1,1,1,Washington,Employed,Personal L2,Offer4,Web,Four-Door Car,Medsize
